patch_id,label,loss_percentage,tree_cover_percentage,loss_year,gain_percentage
patch_004543,1,89.7457,78.46,2024,0.0269
patch_004544,1,62.3839,90.31,2024,0.2148
patch_004545,1,92.2641,84.79,2023,0.0239
patch_004546,1,46.473,81.43,2025,1.4837
patch_004547,1,1.1244,92.97,2024,0.0
patch_004548,1,13.4386,96.17,2011,0.0
patch_004549,1,7.3422,83.36,2011,0.0
patch_004550,1,17.7119,91.65,2011,0.0
patch_004551,1,0.0955,98.28,2004,0.0
patch_004552,1,0.0716,99.25,2012,0.0
patch_004553,0,0.0,98.11,0,0.0
patch_004554,1,0.1193,97.25,2018,0.0
patch_004555,0,0.0,93.9,0,0.0
patch_004556,0,0.0,87.97,0,0.0
patch_004557,0,0.0,97.03,0,0.0
patch_004558,1,35.8498,88.19,2019,0.0
patch_004559,1,48.4959,87.09,2019,0.0
patch_004560,1,46.1068,87.39,2002,1.6481
patch_004562,1,46.6549,56.94,2005,0.358
patch_004563,1,72.9391,78.36,2005,1.6888
patch_004564,1,69.0176,78.51,2003,0.3968
patch_004565,1,45.8888,77.08,2004,0.0209
patch_004566,1,52.9682,82.99,2002,0.4058
patch_004567,1,42.7054,86.33,2009,0.0
patch_004568,1,60.4484,99.42,2010,0.0
patch_004569,1,38.8358,99.02,2003,0.0
patch_004570,1,59.5667,94.14,2003,0.0
patch_004571,1,57.4481,98.43,2004,0.0
patch_004572,1,78.0554,98.47,2005,0.0
patch_004573,1,30.9882,97.7,2007,0.0
patch_004574,1,5.4872,96.89,2021,0.0
patch_004575,1,0.9295,97.77,2005,0.0
patch_004576,1,4.3157,98.31,2003,0.1193
patch_004577,1,1.3,99.55,2024,0.0051
patch_004578,1,27.1588,99.37,2022,0.0
patch_004579,1,40.89,99.79,2020,0.0
patch_004580,1,63.0994,91.79,2018,0.0955
patch_004581,1,20.5323,99.05,2010,0.0
patch_004582,1,34.194,85.08,2004,0.0955
patch_004583,1,19.2342,60.58,2001,3.0788
patch_004584,1,28.8363,99.5,2003,0.3373
patch_004585,1,56.7711,85.55,2003,3.4188
patch_004586,1,60.4456,99.46,2004,0.0239
patch_004587,1,82.4765,97.23,2002,0.0955
patch_004588,1,33.0495,99.04,2005,0.1909
patch_004589,1,66.1178,86.09,2003,0.0477
patch_004590,1,59.5315,99.39,2020,0.0716
patch_004591,1,97.5258,99.5,2016,0.0
patch_004592,1,79.1286,99.41,2012,0.0
patch_004593,1,84.4471,97.31,2014,0.0
patch_004594,1,58.3255,99.01,2014,0.0239
patch_004595,1,1.3487,99.57,2010,0.0
patch_004596,0,0.0,99.64,0,0.0
patch_004597,0,0.0,99.49,0,0.0
patch_004598,1,0.0239,99.53,2002,0.0239
patch_004599,0,0.0,99.62,0,0.0
patch_004600,0,0.0,99.47,0,0.0
patch_004601,0,0.0,99.37,0,0.0
patch_004602,0,0.0,99.43,0,0.0
patch_004603,0,0.0,99.47,0,0.0
patch_004604,0,0.0,99.3,0,0.0
patch_004606,0,0.0,99.27,0,0.0
patch_004607,0,0.0,99.19,0,0.0
patch_004608,0,0.0,99.13,0,0.0
patch_004609,0,0.0,99.05,0,0.0
patch_004610,1,17.6699,97.63,2017,0.2148
patch_004611,1,13.193,99.25,2017,0.0477
patch_004612,1,4.0442,99.07,2013,0.0
patch_004613,1,1.5036,99.09,2016,0.0239
patch_004614,0,0.0,99.03,0,0.0
patch_004615,0,0.0,99.07,0,0.0
patch_004616,0,0.0,99.08,0,0.0
patch_004617,0,0.0,99.04,0,0.0
patch_004618,0,0.0,98.93,0,0.0
patch_004619,1,0.1432,98.92,2025,0.0
patch_004620,0,0.0,98.94,0,0.0
patch_004621,0,0.0,98.88,0,0.0
patch_004622,0,0.0,98.1,0,0.0
patch_004623,1,0.8114,94.94,2023,0.0
patch_004624,1,7.4231,95.96,2007,0.0
patch_004625,1,6.21,71.05,2001,0.1462
patch_004628,1,78.7391,79.02,2002,0.0
patch_004637,1,8.4283,59.12,2004,0.0
patch_004640,1,22.1154,64.8,2005,0.1432
patch_004645,1,24.6049,50.99,2004,0.4296
patch_004651,1,21.3666,51.86,2001,0.8593
patch_004654,1,63.2392,71.54,2009,1.6937
patch_004658,1,32.2564,55.86,2003,0.3103
patch_004662,1,38.6553,58.83,2002,3.4639
patch_004665,1,27.1937,64.69,2003,1.098
patch_004666,1,53.9656,96.7,2003,0.0
patch_004669,1,37.6478,62.98,2002,0.6167
patch_004670,1,35.4925,64.19,2017,3.9263
patch_004671,1,55.3606,77.89,2002,0.8639
patch_004672,1,28.4083,70.7,2021,0.1163
patch_004675,1,85.699,89.99,2004,0.0
patch_004676,1,68.596,91.31,2004,0.0
patch_004677,1,24.2016,97.26,2016,0.0716
patch_004678,1,7.3037,97.88,2006,0.0477
patch_004679,1,43.6142,97.31,2002,0.0
patch_004680,1,66.7699,67.64,2003,0.0239
patch_004681,1,52.7331,78.81,2001,0.3055
patch_004682,1,48.4699,87.93,2003,4.7247
patch_004687,1,3.7452,96.84,2002,0.2864
patch_004694,1,3.4549,85.24,2017,0.2148
patch_004695,1,7.8314,99.27,2014,0.0477
patch_004696,1,3.4324,99.11,2014,0.0
patch_004697,0,0.0,99.19,0,0.0
patch_004698,1,0.1671,98.85,2021,0.0
patch_004699,1,31.734,98.09,2005,0.0477
patch_004700,1,57.8321,98.82,2005,0.0
patch_004701,1,70.2143,99.41,2016,0.0
patch_004702,1,58.091,98.1,2016,0.2173
patch_004703,1,29.7718,98.09,2002,0.2864
patch_004704,1,27.72,98.62,2003,0.0477
patch_004705,1,4.3906,99.58,2025,0.0477
patch_004706,1,43.8271,99.77,2025,0.0477
patch_004707,1,62.7157,63.15,2016,6.7608
patch_004708,1,12.6243,88.86,2014,1.5037
patch_004709,1,65.5669,96.38,2016,0.0
patch_004710,1,91.5909,92.26,2004,0.0
patch_004711,1,88.9648,99.26,2010,0.1909
patch_004712,1,59.5244,98.32,2017,0.4535
patch_004713,1,55.2762,99.74,2004,0.0239
patch_004714,1,80.5524,99.67,2004,0.0477
patch_004715,1,40.5425,98.45,2017,0.0
patch_004716,1,68.996,99.74,2016,0.0
patch_004717,1,52.8713,87.98,2016,0.1462
patch_004718,1,63.8656,73.33,2021,5.7841
patch_004719,1,75.3824,98.45,2002,8.2165
patch_004720,1,43.0841,98.4,2002,5.9658
patch_004721,1,33.4728,99.81,2019,0.0
patch_004722,1,58.2645,99.75,2020,0.0
patch_004723,1,66.7177,99.65,2008,0.0
patch_004724,1,42.7009,99.15,2007,8.6046
patch_004725,1,46.1681,99.54,2023,0.1492
patch_004726,1,29.1093,96.76,2022,0.0
patch_004727,1,12.0166,97.68,2020,0.179
patch_004728,1,0.8988,99.55,2008,0.0
patch_004730,1,0.3348,99.41,2011,0.0
patch_004731,1,2.7101,99.66,2006,0.0
patch_004732,1,2.5202,97.92,2024,0.0
patch_004733,1,15.696,86.28,2003,0.5859
patch_004734,1,31.9244,99.08,2005,2.7566
patch_004735,1,0.5967,97.17,2008,0.0239
patch_004736,1,0.7041,98.11,2016,0.0
patch_004737,1,8.2377,99.94,2021,0.0
patch_004738,1,1.098,99.32,2019,0.0
patch_004739,1,0.1223,99.29,2012,0.0
patch_004740,1,0.0239,99.66,2014,0.0
patch_004741,1,1.2173,99.89,2012,0.0
patch_004742,1,0.0239,96.45,2010,0.0
patch_004743,1,0.0239,73.48,2002,0.0955
patch_004746,1,0.0955,99.61,2012,0.0
patch_004747,0,0.0,87.9,0,0.0
patch_004748,0,0.0,86.63,0,0.0
patch_004749,1,0.1432,99.46,2002,0.0
patch_004750,1,0.0477,99.63,2002,0.0
patch_004751,0,0.0,95.43,0,0.0
patch_004752,0,0.0,89.13,0,0.0
patch_004753,0,0.0,84.37,0,0.0
patch_004754,0,0.0,94.84,0,0.0
patch_004755,1,0.0239,93.1,2012,0.0
patch_004756,1,0.0239,99.91,2012,0.0
patch_004757,0,0.0,94.96,0,0.0
patch_004758,0,0.0,90.78,0,0.0
patch_004759,0,0.0,91.06,0,0.0
patch_004760,0,0.0,99.45,0,0.0
patch_004761,0,0.0,98.47,0,0.0
patch_004762,1,0.0239,88.0,2004,0.0
patch_004763,1,0.0239,83.31,2006,0.0
patch_004764,1,3.6937,99.34,2020,0.0
patch_004765,1,71.8405,98.59,2016,0.0
patch_004766,1,44.4529,99.46,2002,0.0
patch_004767,1,22.6047,98.65,2020,0.0
patch_004768,1,51.6593,97.2,2020,0.0
patch_004769,1,90.7516,87.39,2019,0.0
patch_004770,1,78.6179,89.74,2024,0.0
patch_004771,1,49.2652,96.69,2024,2.2868
patch_004772,1,56.4754,75.83,2005,9.4022
patch_004773,1,72.2057,85.34,2024,0.0
patch_004774,1,61.9825,94.21,2025,0.1171
patch_004775,1,36.9312,92.39,2025,0.9003
patch_004776,1,35.2026,96.37,2010,0.0
patch_004777,1,59.6057,97.31,2010,0.0
patch_004778,1,84.7073,98.78,2011,0.0
patch_004779,1,24.1528,95.37,2011,0.0
patch_004780,1,0.0239,97.97,2006,0.0
patch_004781,1,0.0239,92.52,2012,0.0
patch_004782,1,0.2148,83.09,2020,0.0
patch_004783,1,0.0239,92.63,2003,0.0
patch_004784,0,0.0,90.04,0,0.0
patch_004785,1,1.6948,93.02,2023,0.0
patch_004786,1,44.6869,88.76,2018,0.0
patch_004787,1,80.3677,79.66,2018,0.0
patch_004788,1,55.8064,69.75,2002,0.1074
patch_004790,1,55.1694,70.72,2001,2.7838
patch_004791,1,68.406,86.35,2003,1.6709
patch_004792,1,50.4978,62.09,2003,0.749
patch_004793,1,54.6316,62.83,2002,0.5281
patch_004794,1,49.6614,82.48,2002,0.0
patch_004795,1,56.3616,98.77,2009,0.0
patch_004796,1,50.9148,96.36,2004,0.0
patch_004797,1,9.1999,98.58,2004,0.0
patch_004798,1,43.2101,99.37,2015,0.0
patch_004799,1,49.4459,99.12,2004,0.0716
patch_004800,1,76.9929,96.71,2001,0.0
patch_004801,1,78.7812,97.68,2007,0.0
patch_004803,1,48.3972,98.37,2009,0.0
patch_004804,1,35.6045,98.3,2022,0.0
patch_004805,1,70.2311,98.21,2005,0.0
patch_004806,1,31.7062,99.33,2022,0.0
patch_004807,1,86.8985,98.89,2019,0.0
patch_004808,1,88.5268,95.78,2006,0.0028
patch_004809,1,21.6215,95.74,2007,0.1432
patch_004810,1,5.7285,98.78,2001,0.0
patch_004811,1,18.8932,88.55,2001,2.8078
patch_004812,1,1.7933,99.78,2017,0.0
patch_004813,1,10.0622,80.59,2023,0.2148
patch_004814,1,36.1508,99.5,2019,0.0
patch_004815,1,82.793,88.09,2004,0.0477
patch_004816,1,80.3691,98.13,2006,1.3232
patch_004817,1,60.6983,84.25,2002,0.5296
patch_004818,1,34.2824,96.48,2023,0.0
patch_004819,1,86.5069,89.69,2016,0.0716
patch_004820,1,97.5277,98.98,2011,0.0716
patch_004821,1,84.9158,94.19,2016,0.0
patch_004822,1,81.5389,95.38,2002,0.0477
patch_004823,1,66.9159,99.51,2010,0.0
patch_004824,1,2.7796,99.6,2016,0.0
patch_004825,0,0.0,99.58,0,0.0
patch_004826,1,0.2387,99.63,2014,0.0
patch_004827,0,0.0,99.61,0,0.0
patch_004828,0,0.0,99.49,0,0.0
patch_004829,0,0.0,99.34,0,0.0
patch_004830,0,0.0,99.36,0,0.0
patch_004831,0,0.0,99.45,0,0.0
patch_004832,1,0.0239,99.32,2008,0.0
patch_004833,0,0.0,99.31,0,0.0
patch_004834,0,0.0,99.22,0,0.0
patch_004836,0,0.0,99.23,0,0.0
patch_004837,0,0.0,99.04,0,0.0
patch_004838,1,24.2582,96.18,2022,0.0
patch_004839,1,23.1522,98.93,2022,0.0
patch_004840,1,9.9087,99.09,2019,0.0
patch_004841,0,0.0,99.04,0,0.0
patch_004842,0,0.0,99.06,0,0.0
patch_004843,1,0.1671,99.02,2017,0.0
patch_004844,0,0.0,99.07,0,0.0
patch_004845,0,0.0,99.0,0,0.0
patch_004846,0,0.0,98.97,0,0.0
patch_004847,0,0.0,98.98,0,0.0
patch_004848,0,0.0,99.02,0,0.0
patch_004849,0,0.0,98.99,0,0.0
patch_004850,0,0.0,97.97,0,0.0
patch_004851,1,0.0239,96.58,2003,0.0
patch_004852,1,0.3361,96.87,2008,0.0
patch_004853,1,10.1213,93.36,2001,0.0239
patch_004872,1,21.7683,53.25,2006,0.3103
patch_004874,1,17.0359,47.9,2016,0.4535
patch_004885,1,28.271,58.54,2003,0.8116
patch_004886,1,47.8296,60.82,2002,0.6075
patch_004892,1,38.6841,68.64,2003,0.4774
patch_004893,1,6.3385,70.2,2019,0.3551
patch_004894,1,1.6172,60.95,2024,1.9305
patch_004898,1,8.4932,79.09,2009,5.7049
patch_004899,1,39.5309,95.61,2002,0.5819
patch_004900,1,7.6494,73.47,2003,0.9563
patch_004903,1,36.6259,87.07,2004,0.0955
patch_004904,1,32.4795,93.27,2004,0.0
patch_004906,0,0.0,92.93,0,0.0
patch_004907,1,15.1156,97.93,2004,0.0
patch_004908,1,33.3417,97.21,2004,0.0
patch_004909,1,40.7249,78.35,2004,0.4015
patch_004912,1,17.8791,89.83,2002,0.2264
patch_004914,1,0.9309,78.32,2008,0.0
patch_004915,1,1.45,89.59,2010,0.0
patch_004917,1,1.3363,57.65,2011,1.2532
patch_004918,1,7.3894,69.83,2018,0.0717
patch_004919,1,18.5373,70.4,2019,0.9626
patch_004920,1,11.5166,57.18,2010,0.0
patch_004921,1,23.1885,78.99,2003,0.2148
patch_004922,1,0.3829,97.95,2024,0.0
patch_004924,1,0.7161,99.37,2014,0.0
patch_004925,1,0.0239,99.15,2017,0.0
patch_004926,1,41.0562,98.55,2005,0.3312
patch_004927,1,2.7781,97.93,2005,0.0041
patch_004928,1,57.2858,98.18,2016,0.0
patch_004929,1,54.3125,94.53,2016,0.0667
patch_004931,1,74.5575,96.72,2004,1.6149
patch_004932,1,30.5578,98.7,2016,0.7094
patch_004933,1,12.8052,99.43,2025,0.0
patch_004934,1,69.8373,99.59,2024,0.0
patch_004935,1,16.59,80.12,2016,0.3849
patch_004936,1,21.8745,75.74,2012,0.0
patch_004937,1,37.5948,98.57,2016,0.0
patch_004938,1,62.2114,98.79,2004,0.0
patch_004939,1,58.8649,99.09,2018,0.0
patch_004940,1,30.0366,98.57,2018,0.0
patch_004941,1,5.3143,99.16,2005,0.0239
patch_004942,1,28.2217,99.39,2010,0.0
patch_004943,1,17.5822,99.5,2016,0.0
patch_004944,1,24.1746,98.95,2019,0.2336
patch_004945,1,53.1873,95.16,2004,0.2584
patch_004946,1,23.7257,98.4,2005,0.0
patch_004947,1,38.3633,80.27,2002,1.3128
patch_004948,1,18.3755,99.59,2005,0.0716
patch_004949,1,53.762,96.16,2020,0.6445
patch_004950,1,72.0691,99.23,2002,0.0417
patch_004951,1,57.4757,97.17,2004,0.2148
patch_004952,1,65.5423,99.01,2006,2.9035
patch_004953,1,55.4889,98.59,2012,0.1986
patch_004954,1,16.5419,95.17,2021,0.0
patch_004955,1,16.4287,99.29,2004,0.0597
patch_004956,1,42.8757,98.06,2008,0.0239
patch_004957,1,21.9185,96.92,2002,0.0
patch_004958,1,0.2148,99.66,2014,0.0
patch_004959,1,39.4852,98.63,2004,1.1905
patch_004960,1,64.4326,87.49,2004,0.6116
patch_004961,1,13.6321,97.61,2004,0.3819
patch_004962,0,0.0,99.08,0,0.0
patch_004963,1,9.5335,99.34,2025,0.0
patch_004964,1,0.186,99.46,2012,0.0
patch_004965,1,0.1193,99.56,2012,0.0
patch_004966,1,0.0477,99.94,2010,0.0
patch_004967,1,0.0477,99.23,2001,0.0
patch_004968,1,0.2626,99.7,2024,0.0
patch_004969,1,0.9309,99.1,2007,0.0
patch_004970,1,0.0477,60.64,2010,0.0
patch_004974,0,0.0,99.05,0,0.0
patch_004975,1,0.0239,98.58,2002,0.0
patch_004976,1,0.1671,97.97,2012,0.0
patch_004977,1,0.1193,99.65,2011,0.0
patch_004978,1,0.0477,99.68,2013,0.0
patch_004979,0,0.0,97.66,0,0.0
patch_004980,0,0.0,96.25,0,0.0
patch_004981,1,0.0239,98.79,2012,0.0
patch_004982,0,0.0,98.21,0,0.0
patch_004983,0,0.0,98.52,0,0.0
patch_004984,0,0.0,98.59,0,0.0
patch_004985,1,0.0239,91.02,2012,0.0
patch_004986,0,0.0,78.99,0,0.0477
patch_004987,0,0.0,89.57,0,0.0
patch_004988,0,0.0,97.99,0,0.0
patch_004989,1,0.0239,99.23,2012,0.0
patch_004990,0,0.0,86.18,0,0.0
patch_004991,0,0.0,90.43,0,0.0
patch_004992,1,15.7105,98.94,2016,0.0
patch_004993,1,47.738,99.58,2017,0.0
patch_004994,1,65.9924,98.1,2019,0.0
patch_004995,1,47.6361,98.48,2020,0.0
patch_004996,1,64.3593,96.85,2019,0.0
patch_004997,1,94.9608,91.23,2019,0.0
patch_004998,1,60.1553,97.25,2024,0.0
patch_004999,1,65.1127,86.5,2025,0.0
patch_005000,1,36.4776,79.58,2025,0.0
patch_005001,1,0.009,89.73,2025,0.0
patch_005002,1,0.5312,90.01,2025,0.0
patch_005003,1,15.1168,83.64,2017,1.6232
patch_005004,1,36.4514,93.7,2010,0.3819
patch_005005,1,31.1927,98.63,2010,0.0
patch_005006,1,17.2213,91.52,2009,0.0
patch_005007,1,30.5916,97.99,2011,0.0
patch_005008,1,0.0303,96.34,2018,0.0
patch_005009,1,0.0239,91.07,2010,0.0
patch_005010,1,3.9969,88.64,2011,0.0
patch_005011,1,2.4885,95.44,2011,0.0
patch_005012,0,0.0,90.03,0,0.0
patch_005013,1,15.0806,90.47,2022,0.0
patch_005014,1,33.3456,83.87,2023,0.0
patch_005015,1,1.2574,91.71,2023,0.0
patch_005016,1,49.3261,60.53,2006,0.4231
patch_005017,1,54.1241,73.84,2004,0.0955
patch_005018,1,32.8218,70.99,2002,0.2716
patch_005019,1,66.8933,81.58,2002,0.0477
patch_005020,1,40.026,62.66,2003,0.0955
patch_005021,1,45.7632,93.08,2007,0.3103
patch_005022,1,77.3991,99.32,2019,0.0716
patch_005023,1,35.013,99.52,2016,0.0
patch_005024,1,16.883,99.05,2004,0.0
patch_005025,1,30.2999,97.43,2002,0.2382
patch_005026,1,14.7487,98.2,2024,0.0629
patch_005027,1,32.5473,99.61,2004,0.0
patch_005028,1,56.7773,98.45,2001,0.0716
patch_005029,1,70.9017,97.86,2022,0.0955
patch_005030,1,34.8565,98.04,2021,0.0
patch_005031,1,58.7679,99.28,2012,0.0
patch_005033,1,86.929,98.87,2004,0.0
patch_005034,1,3.0598,99.33,2014,0.0
patch_005035,1,15.3561,98.46,2020,0.0
patch_005036,1,54.5279,76.38,2007,0.0
patch_005037,1,6.8845,89.31,2005,0.0477
patch_005038,1,6.252,99.43,2001,0.0
patch_005039,1,27.9551,91.69,2006,0.1045
patch_005040,1,1.2205,96.78,2017,0.0
patch_005041,1,27.1815,76.1,2006,0.0239
patch_005042,1,83.3727,99.37,2005,0.0239
patch_005043,1,99.5343,99.38,2006,0.1671
patch_005044,1,93.6017,99.6,2006,0.0239
patch_005045,1,56.2825,91.34,2003,0.3342
patch_005046,1,26.9234,97.85,2016,0.0
patch_005047,1,86.8726,93.64,2016,0.0239
patch_005048,1,90.2492,84.77,2011,0.2865
patch_005049,1,93.1599,93.95,2002,0.0239
patch_005050,1,89.0696,88.95,2007,0.0
patch_005051,1,93.0459,99.38,2003,0.0955
patch_005052,1,10.4235,99.4,2008,0.0716
patch_005053,0,0.0,99.57,0,0.0
patch_005054,1,0.0209,99.41,2001,0.0
patch_005055,1,0.0656,98.76,2007,0.3564
patch_005056,0,0.0,99.4,0,0.0064
patch_005057,0,0.0,99.15,0,0.0
patch_005058,0,0.0,99.36,0,0.0
patch_005059,0,0.0,99.46,0,0.0
patch_005060,0,0.0,99.27,0,0.0
patch_005061,0,0.0,99.28,0,0.0
patch_005062,0,0.0,99.19,0,0.0
patch_005063,0,0.0,99.11,0,0.0
patch_005064,0,0.0,99.03,0,0.0955
patch_005065,1,0.3199,98.79,2002,0.2244
patch_005066,1,17.207,94.79,2023,1.318
patch_005067,1,43.4501,98.26,2022,0.0
patch_005068,1,5.782,99.07,2025,0.0
patch_005069,0,0.0,99.05,0,0.0
patch_005070,0,0.0,99.06,0,0.0
patch_005071,1,0.2805,99.06,2018,0.0
patch_005072,0,0.0,99.04,0,0.0
patch_005073,1,0.1194,99.03,2016,0.0
patch_005074,0,0.0,99.03,0,0.0
patch_005075,0,0.0,99.06,0,0.0
patch_005076,0,0.0,99.04,0,0.0
patch_005077,0,0.0,98.95,0,0.0
patch_005078,0,0.0,99.06,0,0.0
patch_005079,1,0.3342,98.13,2014,0.0
patch_005080,0,0.0,98.27,0,0.0
patch_005081,1,0.5043,96.53,2011,0.1194
patch_005082,1,23.579,64.27,2006,0.2387
patch_005084,1,37.5881,63.25,2006,0.1671
patch_005085,1,35.6947,86.15,2005,0.1432
patch_005086,1,77.2335,82.78,2009,0.0239
patch_005087,1,81.8734,83.04,2001,0.0
patch_005089,1,8.9439,60.72,2017,0.1402
patch_005090,1,20.2429,62.28,2017,0.2149
patch_005091,1,26.0172,63.88,2003,0.2805
patch_005096,1,37.1538,66.85,2007,0.0
patch_005098,1,40.672,79.42,2002,1.2561
patch_005100,1,38.4614,57.5,2009,0.2148
patch_005114,1,60.9337,77.76,2002,0.0213
patch_005120,1,12.5464,56.5,2003,0.1291
patch_005125,1,45.221,80.33,2002,5.3861
patch_005126,1,21.2743,90.15,2006,0.0
patch_005127,1,52.6122,84.74,2002,0.2149
patch_005128,1,33.8029,60.86,2002,1.3368
patch_005131,1,10.2031,88.22,2025,0.0239
patch_005132,1,6.4932,68.32,2024,1.1741
patch_005133,1,10.363,70.68,2005,1.2589
patch_005134,1,5.0158,63.83,2023,0.0789
patch_005136,1,22.2602,70.65,2020,0.0
patch_005137,1,10.4208,57.38,2019,0.0477
patch_005138,1,24.9967,45.61,2019,0.9012
patch_005139,1,10.1121,58.17,2001,0.0477
patch_005140,1,14.6444,69.06,2002,0.0
patch_005142,1,21.7403,58.61,2007,2.0636
patch_005143,1,22.0584,89.18,2014,3.8295
patch_005146,1,2.511,99.21,2008,0.4449
patch_005147,1,10.5461,78.75,2008,0.7943
patch_005148,1,12.5967,57.36,2003,0.0716
patch_005149,1,6.013,57.25,2003,0.0716
patch_005150,1,0.2089,98.92,2022,0.0
patch_005151,1,0.2387,99.6,2021,0.0
patch_005152,1,18.7253,99.29,2004,0.0
patch_005153,1,24.5416,75.49,2025,0.0477
patch_005154,1,35.9668,59.7,2006,0.1224
patch_005155,1,10.1784,80.52,2018,0.719
patch_005156,1,32.0667,97.71,2001,0.0192
patch_005157,1,39.574,78.05,2002,0.3819
patch_005158,1,3.6845,77.83,2025,0.0
patch_005159,1,53.2845,98.7,2004,2.2976
patch_005160,1,5.0047,98.87,2016,0.0
patch_005161,1,6.8849,99.11,2006,1.4472
patch_005162,1,66.4687,99.45,2025,0.0
patch_005163,1,65.9874,98.84,2024,0.0
patch_005164,1,17.8364,50.78,2012,0.0239
patch_005165,1,10.9311,99.52,2021,0.0
patch_005166,1,77.1392,98.07,2011,0.0
patch_005167,1,80.2022,88.46,2014,0.0
patch_005168,1,29.3257,99.41,2019,0.0
patch_005169,1,0.0955,99.7,2011,0.0
patch_005170,1,14.522,98.33,2018,0.0
patch_005171,1,38.392,99.89,2016,0.0
patch_005172,1,58.3622,79.72,2019,0.7848
patch_005173,1,78.8315,92.08,2006,0.0955
patch_005174,1,11.4335,99.63,2007,0.4774
patch_005175,1,30.7438,98.56,2001,0.0646
patch_005176,1,31.8448,87.08,2002,1.0482
patch_005177,1,18.0017,99.63,2002,0.076
patch_005178,1,68.8371,92.78,2002,0.1253
patch_005179,1,34.1437,61.14,2004,0.2148
patch_005180,1,80.3021,97.72,2007,0.3252
patch_005182,1,7.4359,99.77,2011,0.0
patch_005183,1,51.6429,99.69,2004,0.5968
patch_005184,1,34.2735,99.71,2008,0.4267
patch_005185,1,5.3966,99.88,2002,0.0
patch_005186,1,0.5803,99.7,2024,0.0
patch_005187,1,29.4142,97.08,2004,2.2453
patch_005188,1,49.2962,68.07,2016,1.8205
patch_005189,1,29.0528,98.93,2016,0.6338
patch_005190,1,0.5815,98.13,2023,0.0
patch_005191,1,8.3933,95.75,2003,0.0
patch_005192,1,2.6702,99.49,2006,0.0
patch_005193,1,0.3073,99.41,2005,0.0
patch_005194,1,0.0716,99.91,2012,0.0
patch_005195,1,0.0239,99.26,2005,0.0
patch_005196,0,0.0,99.35,0,0.0
patch_005197,1,0.0477,68.08,2009,0.0
patch_005200,1,0.0898,99.31,2012,0.0
patch_005201,1,0.0955,73.71,2007,0.0
patch_005202,1,0.0239,97.52,2014,0.0
patch_005203,0,0.0,99.87,0,0.0
patch_005204,0,0.0,99.65,0,0.0
patch_005205,1,0.0239,99.7,2012,0.0
patch_005206,1,0.0239,98.52,2012,0.0
patch_005207,0,0.0,94.96,0,0.0
patch_005208,1,0.0239,90.55,2012,0.0
patch_005209,0,0.0,90.27,0,0.0
patch_005210,0,0.0,98.73,0,0.0
patch_005211,1,0.1194,98.98,2010,0.0
patch_005212,0,0.0,91.32,0,0.0
patch_005213,0,0.0,97.63,0,0.0
patch_005214,0,0.0,99.21,0,0.0
patch_005215,0,0.0,98.07,0,0.0
patch_005216,0,0.0,92.51,0,0.0
patch_005217,0,0.0,99.53,0,0.0
patch_005218,0,0.0,96.56,0,0.0
patch_005219,0,0.0,95.29,0,0.0
patch_005220,1,0.5043,99.2,2017,0.0
patch_005221,1,3.348,99.7,2021,0.0
patch_005222,1,36.1908,99.36,2020,0.0
patch_005223,1,90.0194,96.67,2020,0.0
patch_005224,1,60.0316,97.03,2019,0.0
patch_005226,1,15.0052,99.09,2024,0.0955
patch_005227,1,12.0451,92.9,2024,0.0
patch_005228,1,0.549,99.0,2012,0.0
patch_005229,0,0.0,93.99,0,0.0
patch_005230,0,0.0,78.5,0,0.0
patch_005231,1,1.0742,91.83,2010,0.0
patch_005232,1,15.2178,75.22,2010,0.0209
patch_005233,1,24.9879,97.53,2010,0.0
patch_005234,1,31.3029,98.34,2009,0.0
patch_005235,1,33.1371,98.39,2009,0.0
patch_005236,0,0.0,95.9,0,0.0
patch_005237,1,6.5762,94.6,2011,0.0
patch_005238,1,54.6483,96.82,2010,0.0
patch_005239,1,36.9536,97.56,2011,0.0
patch_005240,1,55.6028,95.08,2011,0.0
patch_005241,1,21.684,96.88,2010,0.0
patch_005242,1,11.9926,95.26,2011,0.0
patch_005243,1,9.7218,91.04,2011,0.0
patch_005244,1,72.4613,70.69,2003,0.3114
patch_005245,1,59.0589,89.31,2006,0.5289
patch_005247,1,64.7829,95.43,2004,0.0716
patch_005248,1,6.3295,99.64,2002,0.0
patch_005249,1,59.593,97.23,2004,2.2918
patch_005250,1,16.8751,99.44,2018,0.0
patch_005251,1,1.0265,92.76,2007,3.1075
patch_005252,1,18.1275,94.9,2003,3.5127
patch_005253,1,56.1572,94.47,2002,0.0
patch_005254,1,12.9107,97.27,2002,0.0
patch_005255,1,39.1359,99.4,2004,0.1432
patch_005256,1,61.217,86.21,2001,0.1194
patch_005257,1,68.7221,98.12,2004,0.0
patch_005258,1,39.0329,97.86,2007,0.0
patch_005259,1,9.8916,96.24,2006,0.0
patch_005260,1,62.5922,97.43,2005,0.0
patch_005261,1,14.9254,97.83,2004,0.0477
patch_005262,1,0.0239,99.05,2012,0.0
patch_005263,1,0.6038,98.99,2022,0.0
patch_005264,1,50.8957,81.76,2013,0.0477
patch_005266,1,2.3811,99.79,2013,0.0
patch_005267,1,1.1668,99.08,2024,0.0209
patch_005268,1,8.1879,99.35,2002,0.1748
patch_005269,1,48.5933,77.19,2002,0.9788
patch_005270,1,73.1384,99.27,2002,0.0955
